4.90803e-6,5.22826e-6,8.46659e-6,1.37227e-5,1.79285e-5,1.7341e-5,1.18627e-5,4.98333e-6,3.43005e-6,3.09793e-6,1.9185e-6,1.32068e-6
2.62082e-5,2.26484e-5,3.59978e-5,5.91067e-5,9.35188e-5,9.67554e-5,5.45357e-5,2.50694e-5,3.39257e-5,4.84238e-5,3.59901e-5,2.44356e-5
7.53427e-5,7.59777e-5,6.54046e-5,8.36275e-5,0.000220516,0.000226124,0.00011647,4.90057e-5,8.26426e-5,9.29457e-5,6.78701e-5,6.64462e-5
8.64829e-5,9.41557e-5,0.000160484,0.000223922,0.000316041,0.000313571,0.000152196,0.000118794,0.000117526,0.000166116,0.000131689,0.000124037
0.000205132,0.00031228,0.000504394,0.000507136,0.000204019,0.000359908,0.000257158,0.000157662,0.000104384,0.000187366,0.000190799,0.000141747
0.000195162,0.000258381,0.000435913,0.000521921,0.000445156,0.000554984,0.000362317,0.000256108,0.000135617,0.000229295,0.000255378,0.000134872
0.0176193,0.0133395,0.00497835,0.00326057,0.00150058,0.00311761,0.00271502,0.00184483,0.00169303,0.00247939,0.0031292,0.0104722
0.0341109,0.0238967,0.0168453,0.0126405,0.0055925,0.0034888,0.00286714,0.00355851,0.00319867,0.00206885,0.00357985,0.0207637
0.0409327,0.023572,0.0443746,0.0275357,0.0204154,0.0110317,0.00941947,0.0114385,0.00652637,0.00532779,0.00642415,0.0286366
0.0141157,0.0249437,0.0411844,0.0226138,0.0134859,0.00856842,0.00994727,0.0131329,0.00675111,0.00367954,0.00583339,0.00826953
0.0351916,0.0460947,0.0809821,0.0375925,0.0225341,0.0405247,0.0256851,0.00627092,0.00783464,0.0133273,0.0060162,0.0139826
0.0252814,0.0186787,0.0442895,0.0416584,0.0498104,0.0406422,0.0158525,0.0139235,0.0129053,0.00984467,0.00575181,0.0182137
0.0190766,0.0177147,0.0219624,0.0436985,0.0874426,0.0533565,0.0139491,0.00954543,0.00924871,0.0104211,0.0127988,0.0217986
0.0121037,0.012148,0.0235434,0.0114422,0.0515666,0.0596264,0.0216834,0.00839595,0.0114957,0.0204331,0.0311188,0.0239106
0.0217187,0.0213003,0.0250442,0.0171346,0.022679,0.0599128,0.0390124,0.00831046,0.00669579,0.0229613,0.0361498,0.0261478
0.0241711,0.0158964,0.0341679,0.0177913,0.0204385,0.0413146,0.0403425,0.0513334,0.0246233,0.0192295,0.0382861,0.0277881
0.0167975,0.0218295,0.0426922,0.017575,0.00879024,0.0226805,0.052651,0.0897641,0.0384123,0.0272619,0.0442652,0.0177646
0.0122061,0.0167838,0.0279171,0.031077,0.0521995,0.0404626,0.0224457,0.0183943,0.0535198,0.0974889,0.0544257,0.021364
0.013963,0.0162258,0.0244027,0.0202685,0.025621,0.0255036,0.0159552,0.0161788,0.0243075,0.0352923,0.0383683,0.0260882
0.0137814,0.0144727,0.0252962,0.0168422,0.0265171,0.0387416,0.0275108,0.0162556,0.0103688,0.0325714,0.047183,0.0287463
0.0448967,0.0264046,0.0191993,0.0188558,0.0461751,0.0594712,0.0364122,0.037756,0.0329329,0.0361761,0.0476036,0.0275561
