0,0,0,0,0,0,0,0,0,0,0,0
6.88306e-12,4.09847e-12,3.50492e-12,4.3005e-12,4.22768e-12,3.5857e-12,3.19524e-12,1.92546e-12,4.89791e-12,4.18241e-12,3.28811e-12,2.32254e-12
7.41296e-9,4.66547e-9,4.31559e-9,6.05368e-9,6.46164e-9,8.63938e-9,4.76182e-9,6.5083e-9,8.49459e-9,1.23567e-8,4.90757e-9,2.4669e-9
2.59294e-7,2.27115e-7,1.71542e-7,2.05405e-7,1.41887e-7,3.34343e-7,1.27947e-7,1.53151e-7,1.31473e-7,6.39381e-7,1.2643e-7,5.23936e-8
2.20773e-6,2.65505e-6,2.3101e-6,1.50939e-6,1.00164e-6,3.11489e-6,2.0605e-6,9.82436e-7,1.12633e-6,4.29052e-6,1.63595e-6,9.67808e-7
3.63658e-5,3.34553e-5,4.75674e-5,5.17455e-5,5.51004e-5,6.68599e-5,7.26523e-5,6.86486e-5,6.72287e-5,7.12114e-5,5.48707e-5,4.58561e-5
0.00156717,0.00140336,0.00125048,0.000871997,0.000607241,0.000959015,0.00170891,0.00435489,0.00265629,0.000780014,0.000947372,0.00141939
0.00253369,0.00100467,0.00122696,0.00400379,0.00637604,0.00296208,0.00226189,0.00402842,0.00223534,0.00100737,0.00100561,0.00189282
0.002374,0.00136936,0.000876127,0.00230843,0.00564869,0.00289542,0.00200014,0.00366296,0.00208289,0.000528541,0.00039982,0.00107647
0.0031734,0.0015565,0.000820725,0.00248627,0.00482085,0.0021785,0.00159034,0.00290265,0.00145507,0.000296246,0.000309498,0.00212378
0.00301193,0.00120108,0.000747998,0.00248632,0.00488229,0.00222219,0.00105373,0.00239638,0.00125075,0.000235738,0.000367936,0.00219429
0.00222702,0.000803614,0.000570714,0.00174892,0.00372155,0.00176908,0.00127755,0.00270796,0.00132397,0.000197255,0.000205357,0.00158434
0.00190836,0.000910769,0.000395321,0.00164068,0.00288367,0.00131199,0.00284657,0.00503384,0.00220155,0.000230973,0.000229284,0.00123985
0.00752604,0.0031949,0.000782994,0.00149966,0.00221563,0.00129279,0.00458871,0.00766698,0.00290294,0.00138201,0.0011667,0.00399565
0.00461235,0.00196723,0.000417096,0.000855725,0.00126567,0.000975778,0.00344714,0.00567415,0.00249989,0.000615253,0.000591797,0.00218852
