0,0,0,0,0,0,0,0,0,0,0,0



3.71623e-11,2.07336e-11,1.78036e-11,2.6062e-11,1.68049e-11,1.8127e-11,9.32115e-12,8.16505e-12,1.47627e-11,1.46371e-11,5.86052e-12,1.11445e-11
1.06627e-8,8.83337e-9,1.41086e-8,6.52892e-9,9.10646e-9,1.25802e-8,9.17693e-9,6.13693e-9,4.2424e-9,4.01611e-9,1.65899e-9,2.13877e-9
4.18074e-7,4.65443e-7,1.0356e-6,2.24279e-7,1.9481e-7,4.76696e-7,6.42301e-7,1.24535e-7,1.23125e-7,1.30592e-7,6.54259e-8,8.63646e-8
1.79088e-6,2.4033e-6,6.09746e-6,1.28857e-6,6.82487e-7,2.69705e-6,3.93506e-6,8.27158e-7,4.23581e-7,8.11951e-7,3.77109e-7,3.83591e-7
7.26585e-6,1.19209e-5,2.05904e-5,1.03084e-5,1.40807e-5,1.84251e-5,2.40296e-5,1.82589e-5,1.65905e-5,1.44098e-5,7.63662e-6,7.20431e-6
0.000999491,0.00100145,0.00274041,0.00383517,0.0109363,0.0070535,0.00162894,0.000598301,0.00108185,0.00117131,0.000901091,0.00104497
0.000239512,0.000155863,0.000380604,0.00483654,0.0110614,0.00553824,0.00068824,0.000458567,0.000460981,0.000326533,0.000274164,0.000426793
9.61329e-5,0.000196586,0.000407267,0.00407422,0.00970354,0.00478985,0.000420392,0.000158026,0.000173439,8.21186e-5,0.00011045,0.000183913
9.4681e-5,0.000121218,0.000351536,0.00471971,0.0108109,0.00497791,0.00034946,0.00023883,0.000111612,0.000245989,0.000198614,0.000207337
0.000100856,0.000110953,0.000586337,0.00522691,0.0118352,0.00593465,0.000633762,0.000192445,0.000116377,0.00011268,0.000143315,0.00019001
0.000145449,7.34604e-5,0.0001912,0.00325298,0.00839367,0.0043272,0.000345543,8.11527e-5,0.000138968,0.000115846,0.000110495,9.42017e-5
0.00757553,0.0040955,0.00117005,0.00242869,0.00527578,0.00321874,0.00129512,0.00105461,0.000627966,0.000686196,0.00230321,0.00567027
0.0113078,0.00523666,0.000522495,0.0010952,0.00264897,0.00162887,0.000466874,0.000289029,0.000143696,0.000290604,0.000358108,0.00546813
0.0113652,0.00509331,0.000233747,0.00124224,0.00335872,0.0018541,0.000104305,0.000232472,0.000183462,0.000142853,0.000412236,0.00518072
0.0111918,0.00514321,0.000469905,0.00071197,0.00213223,0.00098643,8.12454e-5,0.000185688,0.000152284,0.000115695,0.000145064,0.00497904
0.011071,0.00498526,0.000270417,0.00094956,0.00276908,0.00143884,0.00025333,0.000145883,9.99281e-5,0.000101967,0.000212008,0.00520129
0.0100814,0.00452503,0.000273322,0.0012006,0.00264018,0.00128541,0.000113929,0.000122412,0.000118175,0.000163653,0.000307238,0.00489604
0.00898135,0.00405133,0.000249866,0.00064465,0.00131747,0.000562781,0.000157107,0.000186472,9.73813e-5,0.000142005,0.000217087,0.00419874
0.0090718,0.00419151,0.000187858,0.000439118,0.000932905,0.000506815,0.000137356,9.46992e-5,7.11115e-5,0.000100615,0.000173122,0.00412588
0.00876229,0.00395804,0.00026429,0.000692175,0.00137378,0.000708549,7.02664e-5,7.46653e-5,5.94699e-5,5.96473e-5,0.00011602,0.00405191
0.00742679,0.00336088,0.000205229,0.000373182,0.00086962,0.000432813,9.30817e-5,5.98467e-5,3.73112e-5,8.28607e-5,0.000162487,0.00342414
0.00701188,0.00308498,9.48492e-5,0.000138595,0.000148406,7.17905e-5,4.97756e-5,4.62696e-5,6.88004e-5,8.72465e-5,0.000105983,0.00326857
0.00666508,0.00295832,7.09736e-5,0.000451217,0.00091981,0.000383541,4.5259e-5,5.74276e-5,4.55635e-5,4.23731e-5,0.000138759,0.00302096
0.00615627,0.00281323,9.05716e-5,0.0003234,0.000681613,0.000285384,0.000104269,5.50647e-5,5.70586e-5,5.86172e-5,6.3825e-5,0.00271382
0.00613608,0.00288134,0.000156862,0.00037778,0.000736576,0.000316412,5.79357e-5,3.80351e-5,3.69494e-5,4.42448e-5,0.000122021,0.0026287
0.00540901,0.00232376,3.29918e-5,0.000229204,0.000545574,0.000313432,7.24017e-5,2.21617e-5,3.28332e-5,3.24235e-5,5.60747e-5,0.00254144
0.00514328,0.00237637,0.000174574,0.000347164,0.000613524,0.000310994,6.72223e-5,4.88689e-5,5.28058e-5,4.2146e-5,8.096e-5,0.00232376
0.00439968,0.0020295,0.000110464,0.000170841,0.000309094,0.000139497,2.23488e-5,2.46198e-5,2.82384e-5,2.24742e-5,4.90383e-5,0.00195355
0.00396789,0.00181221,9.45807e-5,0.000212516,0.000475952,0.000231196,2.73719e-5,1.97847e-5,1.27497e-5,1.87229e-5,3.29597e-5,0.00178245
0.00374712,0.00164469,6.31436e-5,0.000191211,0.0003842,0.000173764,1.73182e-5,1.28247e-5,2.06409e-5,3.03652e-5,5.37234e-5,0.00170392
0.00361566,0.00157345,6.6469e-5,0.000155626,0.000292521,0.000109348,2.27855e-5,1.58748e-5,1.91634e-5,2.1508e-5,4.12292e-5,0.00167939
0.00365162,0.00167438,7.44181e-5,0.000224131,0.000470105,0.000248231,6.20131e-5,5.00337e-5,5.13378e-5,4.91869e-5,4.76769e-5,0.00165766
0.00336826,0.00156219,9.5046e-5,0.000214546,0.00046843,0.00027427,5.85554e-5,3.30515e-5,3.29527e-5,2.15126e-5,3.70358e-5,0.00150814
0.00313836,0.00142954,7.34689e-5,0.000108244,0.000257631,0.000152385,3.16977e-5,3.54857e-5,2.80905e-5,2.26967e-5,2.10384e-5,0.00142936
0.00310484,0.00140039,7.22304e-5,9.26911e-5,0.000167217,9.73479e-5,3.86038e-5,2.60177e-5,1.65232e-5,2.2883e-5,4.01776e-5,0.00141096
0.00297357,0.00131769,6.07798e-5,0.00013846,0.000244188,0.000114963,2.56146e-5,1.80612e-5,1.7627e-5,1.46801e-5,2.61159e-5,0.0013669
0.00271609,0.00121818,6.79291e-5,9.68938e-5,0.000183759,9.69267e-5,3.88616e-5,4.09119e-5,3.9309e-5,3.72995e-5,2.82783e-5,0.0012541
0.00247905,0.00115708,9.69214e-5,0.000176103,0.00027634,0.000106,3.13012e-5,4.61753e-5,8.86369e-5,5.8834e-5,7.08062e-5,0.00112917
0.00238329,0.00109557,6.72385e-5,8.26175e-5,0.000203035,0.000137408,5.14765e-5,3.43701e-5,3.49204e-5,2.41844e-5,2.86502e-5,0.00108182
0.00233011,0.0010846,7.00808e-5,0.000143719,0.000248435,0.000134854,3.94734e-5,3.4115e-5,3.04142e-5,2.70329e-5,2.41958e-5,0.00105937
0.0021037,0.000949753,6.23644e-5,9.16309e-5,0.000165324,0.000102303,4.83526e-5,4.74603e-5,4.61508e-5,6.80701e-5,4.72114e-5,0.00100838
0.00251931,0.00154527,0.00124397,0.00139691,0.00111891,0.00119638,0.00102639,0.000433449,0.00148029,0.00178933,0.00125852,0.00170609
0.00263844,0.00466652,0.00326055,0.00248589,0.00616563,0.0135765,0.0141102,0.00480229,0.00123037,0.00194346,0.00284833,0.00282983
0.00286535,0.00808712,0.0116871,0.00347042,0.00447927,0.00665157,0.0327151,0.0464668,0.0164402,0.00560787,0.00957379,0.0124281
0.00396592,0.00593856,0.0119167,0.0068223,0.00331791,0.00660356,0.0257627,0.0436221,0.0181334,0.000889102,0.00204389,0.00494413
0.00495049,0.00958357,0.016777,0.00860844,0.000905182,0.00089307,0.0073203,0.0186412,0.0102582,0.00119452,0.00262983,0.0072294
0.00195462,0.00266626,0.00271876,0.00110091,0.000804953,0.00564105,0.0203468,0.0182679,0.00470981,0.00115805,0.00265742,0.00301374
0.0122685,0.0213642,0.0136144,0.00761558,0.00817833,0.0183983,0.0184876,0.00671577,0.00180972,0.00364309,0.00130977,0.00419937
0.0101739,0.00672178,0.0123154,0.0151587,0.040923,0.0331569,0.00631448,0.00406422,0.00528884,0.00267822,0.00227654,0.0115587
