0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0






0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

-34.1743,0.0160428,0.484455,0.115892,0.217637,0.194409,0.0472403,0.285088,0.553371,0.194454,-0.169854,-0.0701912,0.35844,0.187126,-0.0917546,-0.0212156,-0.00170602,0.0462531,-0.159163,0.0240781
-24.8084,0.348419,0.352141,0.496891,0.328316,0.362343,0.000303286,-0.00477569,0.152547,0.123211,0.162666,0.205261,0.235422,0.0626738,0.157297,0.165722,-0.000839415,0.0136143,0.055011,0.210308
-17.2717,4.26057,-0.413217,0.15289,-0.287103,-0.200544,-0.017898,0.172071,0.272308,-0.100511,-0.225461,-0.285614,-0.687447,-0.298938,-0.0672581,0.292846,0.550905,0.102072,-0.558743,-0.16624
-16.5656,5.24887,-0.156604,0.308039,0.179067,0.20363,-0.105368,-0.189713,0.0940113,-0.142703,-0.289308,-0.620555,-0.751559,-0.388567,0.0608682,0.327082,0.742602,-0.0319627,-0.617961,-0.476234
-14.2541,3.9798,-0.0655614,0.573612,-0.248811,0.0356688,-0.834764,-0.213895,-0.0420886,0.457205,-0.193183,-0.330354,-0.787251,-0.434366,0.0307611,0.293357,0.119914,-0.0232345,-0.193669,-0.423026
-13.6969,4.15605,-0.16716,0.498837,-0.359616,-0.157959,-0.56604,-0.354678,0.110319,0.958365,0.16292,0.0275154,-0.630679,-0.564929,0.00509564,-0.207852,-0.400701,0.277567,0.207708,-0.382513
-14.5722,4.13124,0.233395,0.545316,-0.413084,0.0974524,-0.799541,-0.473383,0.140832,1.20428,0.400472,-0.133137,-0.513792,-0.844734,0.103606,-0.121891,-0.091931,0.353961,0.089233,-0.436597
-14.9123,4.12083,0.348913,0.463575,-0.472725,0.190807,-0.846842,-0.699137,0.0781774,1.23554,0.370281,-0.146258,-0.492197,-1.02758,-0.0271976,-0.118484,0.0809835,0.257615,0.0403751,-0.33108
-15.2024,3.99645,0.30913,0.443883,-0.526683,-0.0191836,-1.01741,-0.635476,-0.113162,1.05243,0.521649,-0.250048,-0.700506,-1.09576,-0.19853,-0.151908,-0.0195438,0.245811,-0.188215,-0.455026
-15.3419,4.21445,0.466675,0.442227,-0.554423,0.204489,-0.841765,-0.594721,-0.127438,1.01095,0.511752,-0.295356,-0.57347,-0.949368,-0.239111,-0.181748,-0.0765794,0.27775,-0.143161,-0.4255
-15.5677,4.41149,0.520361,0.410683,-0.578288,0.278974,-0.846028,-0.750604,-0.0506631,1.07991,0.562333,-0.255809,-0.492693,-0.911629,-0.298527,-0.17222,0.0717883,0.0729633,-0.106855,-0.24724
-15.6724,4.35206,0.277872,0.445759,-0.537949,0.112129,-0.811134,-0.812196,-0.0412133,0.96308,0.550535,-0.168332,-0.579801,-0.942683,-0.20736,-0.184003,-0.147555,0.0876679,-0.116857,-0.431251
-15.9559,4.24568,0.276702,0.428658,-0.527557,0.00720891,-0.767019,-0.932629,-0.19456,0.958564,0.427339,-0.0751404,-0.614605,-0.853572,-0.340618,-0.158086,-0.193665,0.15059,-0.0594573,-0.552867
