0,0,0,0,0,0,0,0,0,0,0,0
2.10777e-6,1.64285e-6,1.16192e-6,5.55478e-7,1.28369e-6,1.49855e-6,9.4483e-7,1.97946e-7,1.26725e-6,7.56173e-7,2.97306e-7,2.87832e-7
0.000192162,0.000123625,7.4514e-5,3.4668e-5,1.0718e-5,2.65191e-5,2.5605e-5,1.1624e-5,1.41751e-5,1.25092e-5,6.88731e-6,8.50951e-6
0.00367612,0.00307909,0.00246692,0.00205759,0.00190052,0.00174235,0.00146644,0.00108112,0.0006737,0.000408796,0.000280114,0.000177726
0.0175358,0.0168945,0.0133246,0.00990124,0.00986431,0.0122442,0.014449,0.0154641,0.0148151,0.012318,0.00866892,0.00429492
0.0509793,0.0510103,0.0326775,0.0228432,0.0249112,0.0276179,0.0304795,0.0325684,0.0380813,0.0255578,0.021939,0.0196033
0.0412834,0.0421103,0.01308,0.0103158,0.0151966,0.0133703,0.0138737,0.0179991,0.0221917,0.00989299,0.00725168,0.00776925
0.0319969,0.0351809,0.0106899,0.0069195,0.0106024,0.00505391,0.00439179,0.0082611,0.0129145,0.00609696,0.00247803,0.0042471
0.0305058,0.0310966,0.0103124,0.00748197,0.00898155,0.00341836,0.0031711,0.00648834,0.0104447,0.00506333,0.00369383,0.00630047
0.0271976,0.0295115,0.0110959,0.00592986,0.00844068,0.00495757,0.00271497,0.00464597,0.00846089,0.00362445,0.0038874,0.00797138
0.00993764,0.0256009,0.0158289,0.00868062,0.0109514,0.0112515,0.00774396,0.00981153,0.00841353,0.00540291,0.00695924,0.00926627
0.0268734,0.0329174,0.0305084,0.0228805,0.0178334,0.0280489,0.0365938,0.0303321,0.0221345,0.0117145,0.0144357,0.0165953
0.0200294,0.0249438,0.025311,0.0301874,0.0245187,0.0352732,0.0413827,0.0332985,0.0267836,0.0145741,0.0152586,0.0131619
0.0209599,0.0197276,0.0158997,0.0153679,0.0141083,0.0132249,0.0161328,0.0148371,0.0117203,0.0100147,0.00565976,0.0034996
